lid,date,image,site,mean.c2rcc_flags.img,mean.conc_chl.img,mean.conc_tsm.img,mean.iop_adet.img,mean.iop_adg.img,mean.iop_agelb.img,mean.iop_apig.img,mean.iop_atot.img,mean.iop_bpart.img,mean.iop_btot.img,mean.iop_bwit.img,mean.kd489.img,mean.kdmin.img,mean.kd_z90max.img,mean.latitude.img,mean.longitude.img,mean.pixel_classif_flags.img,mean.quality_flags.img,mean.rhow_10.img,mean.rhow_11.img,mean.rhow_12.img,mean.rhow_16.img,mean.rhow_17.img,mean.rhow_18.img,mean.rhow_1.img,mean.rhow_21.img,mean.rhow_2.img,mean.rhow_3.img,mean.rhow_4.img,mean.rhow_5.img,mean.rhow_6.img,mean.rhow_7.img,mean.rhow_8.img,mean.rhow_9.img,mean.rhown_10.img,mean.rhown_11.img,mean.rhown_12.img,mean.rhown_16.img,mean.rhown_17.img,mean.rhown_18.img,mean.rhown_1.img,mean.rhown_21.img,mean.rhown_2.img,mean.rhown_3.img,mean.rhown_4.img,mean.rhown_5.img,mean.rhown_6.img,mean.rhown_7.img,mean.rhown_8.img,mean.rhown_9.img,mean.rtoa_10.img,mean.rtoa_11.img,mean.rtoa_12.img,mean.rtoa_13.img,mean.rtoa_14.img,mean.rtoa_15.img,mean.rtoa_16.img,mean.rtoa_17.img,mean.rtoa_18.img,mean.rtoa_19.img,mean.rtoa_1.img,mean.rtoa_20.img,mean.rtoa_21.img,mean.rtoa_2.img,mean.rtoa_3.img,mean.rtoa_4.img,mean.rtoa_5.img,mean.rtoa_6.img,mean.rtoa_7.img,mean.rtoa_8.img,mean.rtoa_9.img,mean.unc_adet.img,mean.unc_adg.img,mean.unc_agelb.img,mean.unc_apig.img,mean.unc_atot.img,mean.unc_bpart.img,mean.unc_btot.img,mean.unc_bwit.img,mean.unc_chl.img,mean.unc_kd489.img,mean.unc_kdmin.img,mean.unc_kd_z90max.img,mean.unc_tsm.img,idpix,idepixflag,date_nzst.x,name,area,perimeter,loc_key,site_name,date_nzst.y,tss_insitu,var,dateDiff
49180,2017-12-20,S3A_OL_1_EFR____20171220T211628_20171220T211928_20171222T015111_0180_025_385_3599_LN1_O_NT_002.SEN3c2rcc.data,Lake Whangape,-1919472000,24.4486293792725,153.094268798828,9.75930690765381,28.1913509368896,18.4320430755615,1.15735495090485,29.3487033843994,5.07788610458374,196.438507080078,191.360610961914,23.4959011077881,7.60350036621094,0.131559252738953,-37.4651336669922,175.063095092773,108.71410369873,-1659221632,0.0455805845558643,0.0529311373829842,0.0369321294128895,0.0413066335022449,0.0273758601397276,0.0245583895593882,0.00231579970568419,0.0051745674572885,0.00294477911666036,0.00558750843629241,0.0135544613003731,0.0193250346928835,0.0346131809055805,0.0453097335994244,0.0456895045936108,0.0443508103489876,0.0314112156629562,0.0387121848762035,0.0242524072527885,0,0,0,0.00186251662671566,0,0.00244290893897414,0.00466063804924488,0.010236301459372,0.0138663221150637,0.0240664090961218,0.032981064170599,0.032201774418354,0.0308761093765497,0.115902401506901,0.146452575922012,0.141259089112282,0.0381358191370964,0.0698762312531471,0.126332774758339,0.142287254333496,0.112679153680801,0.102948412299156,0.0653680488467216,0.262477695941925,0.0156749188899994,0.0852864161133766,0.242756128311157,0.200618967413902,0.160360425710678,0.151654869318008,0.145956546068192,0.130350857973099,0.118971593677998,0.114198178052902,1.06165039539337,4.8841552734375,3.49437999725342,0.150788336992264,4.9997673034668,4.50205421447754,36.9886627197266,33.9499931335449,2.93669676780701,2.36995553970337,0.76509553194046,0.0149093624204397,31.7928867340088,0,OK,2017-12-21,Lake Whangape,10788650.3642578,29850.4848075585,330_14,Lake Whangape,2017-12-21,142,TSS,0
49180,2019-02-14,S3B_OL_1_EFR____20190214T220306_20190214T220606_20200111T205956_0179_022_086_3600_MR1_R_NT_002.SEN3c2rcc.data,Lake Whangape,-2128273280,32.6776657104492,259.686370849609,42.9607925415039,44.3028335571289,1.34204053878784,1.5038640499115,45.8067016601562,71.5118942260742,343.780120849609,272.268218994141,52.4278678894043,22.6137466430664,0.0469831824302673,-37.4643363952637,175.063705444336,9.15451145172119,-1611218048,0.0224170722067356,0.0276679657399654,0.0265080723911524,0.0293584614992142,0.0241418089717627,0.0223154928535223,0.00940395426005125,0.00533643597736955,0.0101350443437696,0.0115547152236104,0.0134197389706969,0.0139194428920746,0.0159144569188356,0.0194862578064203,0.021627115085721,0.0216073263436556,0.0202826298773289,0.0236203800886869,0.0234221387654543,0,0,0,0.00923002697527409,0,0.00963785964995623,0.0107118496671319,0.0125139830633998,0.0133678885176778,0.0153277944773436,0.0174238551408052,0.0194758474826813,0.0196191407740116,0.0497869662940502,0.137645244598389,0.137421622872353,0.0379587896168232,0.067579597234726,0.123646654188633,0.142980068922043,0.108824335038662,0.0988856554031372,0.0600435771048069,0.147308230400085,0.0118152471259236,0.0618418976664543,0.134857445955276,0.106172226369381,0.0832506865262985,0.0794897302985191,0.0978881493210793,0.061752125620842,0.0577791258692741,0.0506731197237968,4.63626146316528,4.43321752548218,0.302306950092316,0.185545697808266,4.70100069046021,12.293719291687,42.0395011901855,25.3018112182617,3.70046138763428,3.14948606491089,1.363365650177,0.0031380217988044,35.8443374633789,0,OK,2019-02-15,Lake Whangape,10788650.3642578,29850.4848075585,330_14,Lake Whangape,2019-02-15,136,TSS,0
49180,2020-07-08,S3B_OL_1_EFR____20200708T214053_20200708T214353_20200710T014727_0179_041_043_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Whangape,-1646394240,28.8559951782227,41.870792388916,3.28752517700195,14.8894958496094,11.6019706726074,1.35534834861755,16.2448444366455,1.70429873466492,49.6026496887207,47.8983535766602,14.6933040618896,4.9486198425293,0.207148656249046,-37.4651794433594,175.063095092773,238.93798828125,-1733111936,0.0246600490063429,0.029971657320857,0.0153326103463769,0.0171970948576927,0.00843875855207443,0.00719178887084126,0.00159598584286869,0.00126810686197132,0.00199474929831922,0.00361859705299139,0.00865691248327494,0.0124131729826331,0.0226687900722027,0.0278920661658049,0.0250040199607611,0.023680504411459,0.0204653218388557,0.0260285865515471,0.012519022449851,0,0,0,0.00158402824308723,0,0.00202962942421436,0.00364285591058433,0.00799793750047684,0.0108491675928235,0.0193813610821962,0.0246207322925329,0.0208795852959156,0.0197720471769571,0.0915160998702049,0.103160865604877,0.0927402377128601,0.0214489083737135,0.035509992390871,0.0764343366026878,0.091461107134819,0.0760525539517403,0.0713122561573982,0.0488598197698593,0.236818462610245,0.0178991816937923,0.0610396675765514,0.220245137810707,0.184643864631653,0.145513713359833,0.133702218532562,0.117642134428024,0.100457839667797,0.0945446044206619,0.0915282741189003,0.451134860515594,3.42053937911987,2.89485383033752,0.170706734061241,3.55620360374451,1.50883162021637,12.5126447677612,11.4584665298462,3.34428548812866,1.7043604850769,0.572625041007996,0.0261469520628452,11.4383955001831,0,OK,2020-07-09,Lake Whangape,10788650.3642578,29850.4848075585,330_14,Lake Whangape,2020-07-09,65,TSS,0
49180,2020-09-03,S3B_OL_1_EFR____20200903T220318_20200903T220618_20200905T020219_0179_043_086_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Whangape,-1992113152,9.78618907928467,26.7162055969238,2.71697974205017,8.8988094329834,6.18183088302612,0.472442269325256,9.37125301361084,1.17161118984222,31.1192417144775,29.9476318359375,6.68837928771973,2.70550084114075,0.375448107719421,-37.465446472168,175.062438964844,74.0864334106445,-1649455360,0.0154356583952904,0.0169493313878775,0.00715251360088587,0.00802451465278864,0.00351591687649488,0.0029528948944062,0.00232145912013948,0.000504351628478616,0.00264886091463268,0.00383493397384882,0.00723973475396633,0.00963467359542847,0.0162765309214592,0.0182114280760288,0.0155246974900365,0.0148007096722722,0.0135766416788101,0.015194745734334,0.00628788350149989,0,0,0,0.00225216709077358,0,0.00262414291501045,0.00383240473456681,0.00696427747607231,0.00887555256485939,0.0146857537329197,0.0169529058039188,0.0139191560447216,0.0131647866219282,0.0551520027220249,0.075285293161869,0.0620919093489647,0.0163531377911568,0.0295795872807503,0.054922591894865,0.0619423165917397,0.0539886988699436,0.0518447682261467,0.041639156639576,0.157979920506477,0.0213901940733194,0.0523213818669319,0.145147070288658,0.116420671343803,0.0905574783682823,0.0853403359651566,0.0849573537707329,0.0713880956172943,0.059625081717968,0.0553310811519623,0.281233757734299,1.3819864988327,1.08610451221466,0.0675407201051712,1.39595913887024,0.3271803855896,4.91923761367798,5.15630722045898,1.28848385810852,0.504348516464233,0.203011825680733,0.0301442388445139,4.69050788879395,0,OK,2020-09-04,Lake Whangape,10788650.3642578,29850.4848075585,330_14,Lake Whangape,2020-09-04,28,TSS,0
49180,2021-08-03,S3A_OL_1_EFR____20210803T214258_20210803T214558_20210805T023013_0179_074_371_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Whangape,-2147476992,29.4253082275391,67.5309600830078,6.42437648773193,16.79905128479,10.3746747970581,1.37640011310577,18.1754512786865,0.360288709402084,82.8056106567383,82.4453201293945,18.7283687591553,6.9758620262146,0.176781892776489,-37.464672088623,175.06396484375,0,-1610612736,0.0224330630153418,0.0275989752262831,0.0163210444152355,0.0182642247527838,0.0105287460610271,0.00924738962203264,0.0015045078471303,0.00185907760169357,0.00182847771793604,0.00315877120010555,0.00718400534242392,0.0102412095293403,0.0184978451579809,0.0239268001168966,0.0225236471742392,0.0215514618903399,0.0186849515885115,0.0242627747356892,0.013366368599236,0,0,0,0.00149584328755736,0,0.00188468908891082,0.00325784855522215,0.0067560370080173,0.00901877693831921,0.0159177798777819,0.0211034938693047,0.0188377983868122,0.0180780813097954,0.0858906283974648,0.117629125714302,0.0990883931517601,0.0240512657910585,0.0451232753694057,0.0864655897021294,0.0987089946866035,0.0775883942842484,0.0714124739170074,0.0497773587703705,0.217459470033646,0.017673360183835,0.0599372088909149,0.202117845416069,0.167026236653328,0.132514804601669,0.12391059845686,0.115757897496223,0.102767959237099,0.0900130122900009,0.0848489254713058,0.737562477588654,2.10729694366455,1.73538553714752,0.184206917881966,2.12214422225952,0.322287440299988,13.9982633590698,13.2252607345581,3.62779712677002,1.36345028877258,0.500181317329407,0.0143804820254445,12.6272649765015,0,OK,2021-08-04,Lake Whangape,10788650.3642578,29850.4848075585,330_14,Lake Whangape,2021-08-04,103,TSS,0
49186,2020-07-08,S3B_OL_1_EFR____20200708T214053_20200708T214353_20200710T014727_0179_041_043_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Rotongaro,-2147483648,24.1690578460693,71.6250534057617,1.81067216396332,2.46532917022705,0.654656827449799,1.1446305513382,3.60996007919312,8.74554538726807,87.5856552124023,78.8401107788086,6.37356376647949,4.05887222290039,0.246511548757553,-37.485897064209,175.11833190918,0,-1610559360,0.0498985350131989,0.0614654496312141,0.0289017073810101,0.031774390488863,0.014526673592627,0.0122442403808236,0.0212341379374266,0.00203376775607467,0.0230857860296965,0.0287400782108307,0.0409436449408531,0.0488588288426399,0.0662361606955528,0.0681542009115219,0.052513562142849,0.0481298230588436,0.0431479774415493,0.0554723218083382,0.0250823646783829,0,0,0,0.0185233969241381,0,0.0203896332532167,0.0259279310703278,0.0371845550835133,0.0426656901836395,0.0574562251567841,0.0587874874472618,0.0450425371527672,0.0410497635602951,0.104368664324284,0.111396484076977,0.0740357115864754,0.0168319828808308,0.0283009000122547,0.0596916563808918,0.0695461705327034,0.0394139587879181,0.0317278355360031,0.0194103494286537,0.236601501703262,0.00593414297327399,0.0192256085574627,0.220649629831314,0.185159429907799,0.147595271468163,0.136140763759613,0.120707176625729,0.110619992017746,0.106808423995972,0.103983953595161,0.163217559456825,0.183399751782417,0.10818936675787,0.0960389599204063,0.203474089503288,1.95679259300232,7.970374584198,8.13266944885254,1.83642327785492,0.28680619597435,0.182725489139557,0.011602426879108,7.4889931678772,0,OK,2020-07-09,Lake Rotongaro,2838968.74023438,9338.80595485353,318_3,Lake Rotongaro,2020-07-09,57,TSS,0
49186,2020-09-03,S3B_OL_1_EFR____20200903T220318_20200903T220618_20200905T020219_0179_043_086_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Rotongaro,-2147483648,19.4986209869385,134.104827880859,3.12297487258911,7.29692459106445,4.1739501953125,0.931098401546478,8.22802352905273,0.0603668130934238,170.590103149414,170.529739379883,12.3365287780762,5.51519298553467,0.182611256837845,-37.4864540100098,175.117095947266,0.442803740501404,-1610612608,0.0649147406220436,0.0794107913970947,0.0474779792129993,0.0519786551594734,0.0294023919850588,0.0257456693798304,0.0106828389689326,0.00491741113364697,0.0121215358376503,0.0177709981799126,0.0319253951311111,0.0427207909524441,0.0661686956882477,0.0790508389472961,0.0679630413651466,0.0632821246981621,0.059314988553524,0.0787357985973358,0.0423620939254761,0,0,0,0.00982402451336384,0,0.0116161741316319,0.0174797307699919,0.0306284874677658,0.0377599485218525,0.0589342340826988,0.070363461971283,0.0603655651211739,0.0559846498072147,0.0935903787612915,0.111845470964909,0.0664409995079041,0.0158231854438782,0.0298990644514561,0.0569108910858631,0.0638079047203064,0.0320587605237961,0.0238044559955597,0.0148456217721105,0.162231281399727,0.00106570078060031,0.0109928902238607,0.149801090359688,0.124666921794415,0.103526093065739,0.100548230111599,0.103000894188881,0.102708525955677,0.0965875461697578,0.0926182866096497,0.418928295373917,1.18124771118164,0.818416237831116,0.140086352825165,1.42231154441833,0.0542172789573669,44.370246887207,27.7367992401123,2.7194356918335,1.57731342315674,0.724658012390137,0.0274466928094625,37.6427536010742,0,OK,2020-09-04,Lake Rotongaro,2838968.74023438,9338.80595485353,318_3,Lake Rotongaro,2020-09-04,47,TSS,0
49186,2021-08-03,S3A_OL_1_EFR____20210803T214258_20210803T214558_20210805T023013_0179_074_371_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Rotongaro,-2147478016,25.6674327850342,44.7711029052734,2.71503877639771,3.76098799705505,1.04594922065735,1.21263265609741,4.97362089157104,0.360207140445709,53.186954498291,52.8267478942871,6.47026634216309,3.72217011451721,0.268871426582336,-37.4865341186523,175.117919921875,0,-1610612864,0.0226502008736134,0.0300044436007738,0.0146096805110574,0.016170933842659,0.00751421973109245,0.00634725904092193,0.00656670797616243,0.00108599488157779,0.0071886102668941,0.0093687642365694,0.0147684458643198,0.0185361932963133,0.0268093757331371,0.0292714461684227,0.0233139786869287,0.0215409640222788,0.019450556486845,0.0263072084635496,0.0123434513807297,0,0,0,0.0060860556550324,0,0.00680668000131845,0.00895833596587181,0.0135812573134899,0.0160510744899511,0.0231406576931477,0.0254971440881491,0.0200312491506338,0.0183192733675241,0.0613469816744328,0.0705853477120399,0.0477849133312702,0.0128339175134897,0.0226760450750589,0.0408824309706688,0.0442358516156673,0.0267476327717304,0.0228484496474266,0.015293350443244,0.215882331132889,0.00633045611903071,0.0249323472380638,0.19923734664917,0.160970851778984,0.120719961822033,0.107703916728497,0.0890554189682007,0.0718479678034782,0.0639919191598892,0.0609112530946732,0.269528478384018,0.289745986461639,0.17419296503067,0.126417845487595,0.294484943151474,0.2197026014328,5.9323673248291,6.28760242462158,2.44422745704651,0.300689786672592,0.171894758939743,0.0130692413076758,5.66822528839111,0,OK,2021-08-04,Lake Rotongaro,2838968.74023438,9338.80595485353,318_3,Lake Rotongaro,2021-08-04,26,TSS,0
49187,2020-08-12,S3B_OL_1_EFR____20200812T213324_20200812T213624_20200814T014509_0179_042_157_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Rotongaroiti,-1094850304,0.111409932374954,210.389892578125,47.3868064880371,57.9765243530273,10.5897235870361,0.00648955488577485,57.9830207824707,0.00100376072805375,274.9111328125,274.910095214844,73.1402435302734,30.8795967102051,0.0323838479816914,-37.4786262512207,175.105850219727,501.926727294922,-1868788224,0.0130182839930058,0.0120607474818826,0.0180172063410282,0.0199488196521997,0.023221192881465,0.0225183051079512,0.000721015618182719,0.00643247365951538,0.000830655684694648,0.00124588806647807,0.00212832936085761,0.0027617106679827,0.00408200407400727,0.00729020638391376,0.0115234246477485,0.0127023784443736,0.00944088865071535,0.0105641102418303,0.0127151301130652,0,0,0,0.00065325724426657,0,0.000808955519460142,0.00129089108668268,0.00210493174381554,0.00247906008735299,0.00354793411679566,0.00569650484248996,0.00849432032555342,0.00936387293040752,0.0781025514006615,0.131844967603683,0.219878286123276,0.0484993420541286,0.0972461402416229,0.197061896324158,0.22637502849102,0.227733597159386,0.225376516580582,0.162681519985199,0.232798889279366,0.0603779032826424,0.224272444844246,0.217474982142448,0.178053185343742,0.135124772787094,0.124695666134357,0.114649504423141,0.0910647809505463,0.0805897414684296,0.0773086100816727,5.09723520278931,5.68328905105591,2.15676498413086,0.00436109863221645,6.38282489776611,0.00076230417471379,47.8755722045898,39.2358818054199,0.0736887231469154,4.62846422195435,1.95412468910217,0.0021877798717469,40.5482635498047,0,OK,2020-08-13,Lake Rotongaroiti,445038.365234375,4080.10257406701,1976_5,Lake Rotongaroiti,2020-08-13,94,TSS,0
49200,2017-12-20,S3A_OL_1_EFR____20171220T211628_20171220T211928_20171222T015111_0180_025_385_3599_LN1_O_NT_002.SEN3c2rcc.data,Lake Hakanoa,-1737005696,60.5671653747559,72.0987777709961,17.9967460632324,22.5118618011475,4.51511764526367,2.75227737426758,25.2641410827637,0.16559399664402,90.262580871582,90.0969848632812,24.3311996459961,10.4084615707397,0.12950587272644,-37.5536575317383,175.168731689453,195.729278564453,-1704842752,0.00940935872495174,0.0124129196628928,0.0110937785357237,0.0124188726767898,0.00996890291571617,0.00919755827635527,0.00164483941625804,0.00224472256377339,0.00179584033321589,0.00241867615841329,0.0038295229896903,0.00479515874758363,0.00665597850456834,0.00836923252791166,0.00892121717333794,0.00891092140227556,0.00668468931689858,0.00936469715088606,0.0079041775316,0,0,0,0.00137460534460843,0,0.00158991932403296,0.00216516270302236,0.00320555735379457,0.00374756683595479,0.00508790509775281,0.00635149842128158,0.00645878771319985,0.00637787906453013,0.0848862007260323,0.11990961432457,0.153327479958534,0.0403305925428867,0.0745942518115044,0.137749239802361,0.154407322406769,0.149466529488564,0.146442964673042,0.0991525277495384,0.255919605493546,0.0299194268882275,0.166633546352386,0.236205831170082,0.192138224840164,0.146256178617477,0.133751779794693,0.121244482696056,0.100334107875824,0.0871630683541298,0.0840064138174057,1.81334114074707,1.9878488779068,0.685928821563721,0.267244815826416,2.13084769248962,0.146324843168259,11.5666694641113,9.73521709442139,5.35172843933105,1.49786984920502,0.640463709831238,0.00796473026275635,10.315806388855,0,OK,2017-12-21,Lake Hakanoa,564138.791015625,3359.07991923586,292_6,Lake Hakanoa,2017-12-21,53,TSS,0
49200,2019-02-14,S3B_OL_1_EFR____20190214T220306_20190214T220606_20200111T205956_0179_022_086_3600_MR1_R_NT_002.SEN3c2rcc.data,Lake Hakanoa,-2111618560,17.4767608642578,28.7434635162354,6.98886489868164,15.1436195373535,8.15475559234619,0.830074071884155,15.9736938476562,4.72486066818237,33.283260345459,28.5584011077881,13.1336193084717,4.94777202606201,0.308971494436264,-37.5525398254395,175.168151855469,17.101713180542,-1615384576,0.0107199652120471,0.0132296280935407,0.00641530146822333,0.00717274099588394,0.00356986816041172,0.00307218078523874,0.00343720708042383,0.000600072846282274,0.00369284930638969,0.00455724634230137,0.00678504584357142,0.00831665750592947,0.0120757212862372,0.012867508456111,0.0107075441628695,0.010163826867938,0.00965374894440174,0.0121023776009679,0.00571467261761427,0,0,0,0.00324925594031811,0,0.00356622016988695,0.00447421940043569,0.00652605714276433,0.00761133851483464,0.0110819498077035,0.0121126361191273,0.00965414848178625,0.00909421313554049,0.0531102046370506,0.0612670890986919,0.0580364167690277,0.0160959679633379,0.0287499204277992,0.0516396947205067,0.057912603020668,0.0498487576842308,0.0473059006035328,0.0297302696853876,0.141887679696083,0.00779803656041622,0.0549256391823292,0.130187004804611,0.104581162333488,0.0808193385601044,0.0755577757954597,0.0733069330453873,0.062714122235775,0.0550362877547741,0.0527573935687542,0.718481242656708,2.20628070831299,1.65586543083191,0.0952952653169632,2.24521327018738,0.891864240169525,4.60096836090088,4.66439151763916,1.83640217781067,1.0691009759903,0.385285288095474,0.0248897578567266,4.45767116546631,0,OK,2019-02-15,Lake Hakanoa,564138.791015625,3359.07991923586,292_6,Lake Hakanoa,2019-02-15,20,TSS,0
49200,2020-09-03,S3B_OL_1_EFR____20200903T220318_20200903T220618_20200905T020219_0179_043_086_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Hakanoa,-1402232960,13.2021446228027,51.2452239990234,8.81796360015869,18.6624069213867,9.84444332122803,0.634736835956573,19.2971439361572,0.259359389543533,61.8960952758789,61.6367340087891,18.636697769165,7.25099182128906,0.301416128873825,-37.5539016723633,175.169097900391,355.358306884766,-1796922880,0.020209701731801,0.0219660103321075,0.010539710521698,0.0118448352441192,0.00632939580827951,0.00554849347099662,0.000963257742114365,0.00116017402615398,0.00124055019114166,0.00238480139523745,0.00619882438331842,0.00907220505177975,0.0176937989890575,0.0219699777662754,0.0201531425118446,0.0194417927414179,0.0175032690167427,0.0195919889956713,0.00910645630210638,0,0,0,0.001024718163535,0,0.00133777305018157,0.00253281136974692,0.0060295439325273,0.00839066412299871,0.0158965606242418,0.0204418078064919,0.0178798642009497,0.0171803664416075,0.0653300881385803,0.0876480638980865,0.102051287889481,0.0250865183770657,0.0469969809055328,0.0906212851405144,0.103474989533424,0.0966181010007858,0.0940514728426933,0.0760992020368576,0.160240083932877,0.038671687245369,0.0972215756773949,0.14792312681675,0.120930515229702,0.0956381112337112,0.0892146676778793,0.0852102935314178,0.0748300850391388,0.0672336518764496,0.0649699121713638,0.985605239868164,2.71691656112671,1.79434585571289,0.091506764292717,2.80335187911987,0.235648587346077,10.089599609375,10.1409330368042,1.75925946235657,1.39762818813324,0.54140704870224,0.0260469689965248,9.24952983856201,0,OK,2020-09-04,Lake Hakanoa,564138.791015625,3359.07991923586,292_6,Lake Hakanoa,2020-09-04,42,TSS,0
50782,2017-12-20,S3A_OL_1_EFR____20171220T211628_20171220T211928_20171222T015111_0180_025_385_3599_LN1_O_NT_002.SEN3c2rcc.data,Lake Waikare,-2147483648,42.1144981384277,142.372589111328,5.77876901626587,6.70355701446533,0.924787759780884,1.95247673988342,8.65603351593018,0.69373744726181,181.642944335938,180.949203491211,12.5316467285156,7.24103736877441,0.138531893491745,-37.4328231811523,175.192596435547,0,-1602224128,0.0437259897589684,0.0578714162111282,0.0405939854681492,0.0447525940835476,0.0282571502029896,0.0251083206385374,0.0125601943582296,0.00510462466627359,0.0137371374294162,0.0173509009182453,0.0245010573416948,0.0289079565554857,0.038911510258913,0.0481561310589314,0.0445614866912365,0.0421629138290882,0.0314494147896767,0.0417017564177513,0.0291484240442514,0,0,0,0.00951060745865107,0,0.0104108983650804,0.0130809973925352,0.0181949771940708,0.0208447240293026,0.0280873626470566,0.0334952212870121,0.0313598066568375,0.0297516919672489,0.0811479687690735,0.128333255648613,0.0947563499212265,0.0273418482393026,0.0477825850248337,0.0836735665798187,0.0937705785036087,0.0602665916085243,0.0516212098300457,0.032205056399107,0.258560508489609,0.00821133237332106,0.0296651609241962,0.237914398312569,0.191147431731224,0.14628404378891,0.135878086090088,0.130414053797722,0.0983744263648987,0.0882822573184967,0.0809213444590569,0.471431195735931,0.444224089384079,0.191028729081154,0.141276508569717,0.472569644451141,0.611263811588287,19.0782871246338,17.4744110107422,2.74352478981018,0.572790384292603,0.33103135228157,0.00660940818488598,17.0423355102539,0,OK,2017-12-21,Lake Waikare,34386561.359375,42499.8109981334,326_4,Lake Waikare,2017-12-21,169,TSS,0
50782,2019-02-14,S3B_OL_1_EFR____20190214T220306_20190214T220606_20200111T205956_0179_022_086_3600_MR1_R_NT_002.SEN3c2rcc.data,Lake Waikare,-2147476480,11.8065814971924,39.7786293029785,1.73652791976929,3.0132110118866,1.2766832113266,0.574783205986023,3.58799433708191,0.0165061429142952,46.9115447998047,46.8950347900391,3.64047122001648,2.10061049461365,0.476111710071564,-37.4325637817383,175.192733764648,0,-1606418304,0.0296056494116783,0.033765371888876,0.0136664407327771,0.0152193382382393,0.00639257812872529,0.00532919354736805,0.00650141760706902,0.000867792696226388,0.00751466071233153,0.0109491376206279,0.0194757673889399,0.0249591525644064,0.037933424115181,0.0387523733079433,0.0304331425577402,0.0283762831240892,0.0262613166123629,0.0310746822506189,0.0119586857035756,0,0,0,0.00615794956684113,0,0.00730050727725029,0.0107859866693616,0.0186124779284,0.0227222945541143,0.0341392494738102,0.0359876863658428,0.0276462286710739,0.025093475356698,0.0444312393665314,0.0599850863218307,0.0323163829743862,0.010621240362525,0.0168417897075415,0.0279866624623537,0.0312571674585342,0.0209783539175987,0.018853573128581,0.0129183046519756,0.144643485546112,0.00493906997144222,0.0153542794287205,0.132626846432686,0.104618795216084,0.0789975598454475,0.0736677274107933,0.0795926302671432,0.0580865480005741,0.0501328147947788,0.0449913814663887,0.216668099164963,0.384741336107254,0.230238914489746,0.0866648480296135,0.392296373844147,0.0132372127845883,10.6156244277954,7.55871725082397,1.65035665035248,0.330669224262238,0.190582931041718,0.0476723611354828,9.8095121383667,0,OK,2019-02-15,Lake Waikare,34386561.359375,42499.8109981334,326_4,Lake Waikare,2019-02-15,30,TSS,0
50782,2020-07-08,S3B_OL_1_EFR____20200708T214053_20200708T214353_20200710T014727_0179_041_043_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Waikare,-2147483648,59.825798034668,90.7914123535156,9.4247465133667,11.5932664871216,2.16851997375488,2.73637390136719,14.3296403884888,6.45083999633789,112.670127868652,106.219291687012,19.4838447570801,10.2895908355713,0.0972109436988831,-37.431568145752,175.191116333008,0,-1605834496,0.0207283012568951,0.0296224802732468,0.0224785301834345,0.0250445827841759,0.0166780985891819,0.0149065675213933,0.00595528073608875,0.00315950182266533,0.00638718949630857,0.00792086310684681,0.0111803086474538,0.0132524808868766,0.0175173878669739,0.0214826464653015,0.0205711256712675,0.0196712482720613,0.0176764223724604,0.0248701982200146,0.0187711343169212,0,0,0,0.00554165290668607,0,0.00599283445626497,0.00737672997638583,0.0100762844085693,0.0115581471472979,0.0154548063874245,0.0183562617748976,0.017433213070035,0.0167508255690336,0.0599596351385117,0.100648686289787,0.0677661150693893,0.0183282308280468,0.02788339368999,0.0549273379147053,0.0651857554912567,0.0421669632196426,0.0373203903436661,0.0260820668190718,0.230899840593338,0.011055332608521,0.0223170723766088,0.213509425520897,0.172320261597633,0.127469420433044,0.112954035401344,0.0914803594350815,0.0730102434754372,0.0655816420912743,0.0601370558142662,0.76588898897171,0.746431946754456,0.350861668586731,0.191797912120819,0.791257739067078,1.97374629974365,11.2488994598389,8.80988693237305,3.77038264274597,0.985463798046112,0.520367503166199,0.00517913931980729,10.3603782653809,0,OK,2020-07-09,Lake Waikare,34386561.359375,42499.8109981334,326_4,Lake Waikare,2020-07-09,73,TSS,0
